 0.400  0.022  1.091
 0.403  0.028  1.091
 0.407  0.034  1.089
 0.410  0.040  1.086
 0.413  0.045  1.081
 0.417  0.050  1.076
 0.420  0.055  1.069
 0.423  0.059  1.060
 0.427  0.062  1.050
 0.430  0.065  1.038
 0.433  0.067  1.025
 0.437  0.069  1.010
 0.440  0.070  0.994
 0.443  0.071  0.977
 0.447  0.071  0.957
 0.450  0.070  0.937
 0.453  0.069  0.915
 0.457  0.067  0.891
 0.460  0.064  0.867
 0.463  0.061  0.841
 0.467  0.057  0.814
 0.470  0.053  0.786
 0.473  0.048  0.757
 0.477  0.043  0.727
 0.480  0.038  0.696
 0.483  0.032  0.664
 0.487  0.026  0.632
 0.490  0.020  0.599
 0.493  0.013  0.567
 0.497  0.007  0.533
 0.500 -0.000  0.500
 0.503 -0.007  0.467
 0.507 -0.013  0.433
 0.510 -0.020  0.401
 0.513 -0.026  0.368
 0.517 -0.032  0.336
 0.520 -0.038  0.304
 0.523 -0.043  0.273
 0.527 -0.048  0.243
 0.530 -0.053  0.214
 0.533 -0.057  0.186
 0.537 -0.061  0.159
 0.540 -0.064  0.133
 0.543 -0.067  0.109
 0.547 -0.069  0.085
 0.550 -0.070  0.063
 0.553 -0.071  0.043
 0.557 -0.071  0.023
 0.560 -0.070  0.006
 0.563 -0.069 -0.010
 0.567 -0.067 -0.025
 0.570 -0.065 -0.038
 0.573 -0.062 -0.050
 0.577 -0.059 -0.060
 0.580 -0.055 -0.069
 0.583 -0.050 -0.076
 0.587 -0.045 -0.081
 0.590 -0.040 -0.086
 0.593 -0.034 -0.089
 0.597 -0.028 -0.091
 0.600 -0.022 -0.091
 0.603 -0.015 -0.091
 0.607 -0.009 -0.089
 0.610 -0.002 -0.086
 0.613  0.004 -0.083
 0.617  0.011 -0.079
 0.620  0.018 -0.074
 0.623  0.024 -0.068
 0.627  0.030 -0.062
 0.630  0.036 -0.055
 0.633  0.042 -0.048
 0.637  0.047 -0.041
 0.640  0.052 -0.034
 0.643  0.056 -0.026
 0.647  0.060 -0.019
 0.650  0.063 -0.011
 0.653  0.066 -0.004
 0.657  0.068  0.003
 0.660  0.069  0.010
 0.663  0.070  0.016
 0.667  0.071  0.022
 0.670  0.070  0.028
 0.673  0.069  0.033
 0.677  0.068  0.037
 0.680  0.066  0.041
 0.683  0.063  0.044
 0.687  0.060  0.047
 0.690  0.056  0.049
 0.693  0.052  0.051
 0.697  0.047  0.052
 0.700  0.042  0.052
 0.703  0.036  0.052
 0.707  0.030  0.051
 0.710  0.024  0.049
 0.713  0.018  0.048
 0.717  0.011  0.045
 0.720  0.004  0.042
 0.723 -0.002  0.039
 0.727 -0.009  0.035
 0.730 -0.015  0.031
 0.733 -0.022  0.027
 0.737 -0.028  0.023
 0.740 -0.034  0.018
 0.743 -0.040  0.014
 0.747 -0.045  0.009
 0.750 -0.050  0.004
 0.753 -0.055 -0.001
 0.757 -0.059 -0.005
 0.760 -0.062 -0.010
 0.763 -0.065 -0.014
 0.767 -0.067 -0.018
 0.770 -0.069 -0.022
 0.773 -0.070 -0.025
 0.777 -0.071 -0.028
 0.780 -0.071 -0.031
 0.783 -0.070 -0.033
 0.787 -0.069 -0.035
 0.790 -0.067 -0.037
 0.793 -0.064 -0.038
 0.797 -0.061 -0.038
 0.800 -0.057 -0.039
 0.803 -0.053 -0.038
 0.807 -0.048 -0.038
 0.810 -0.043 -0.037
 0.813 -0.038 -0.035
 0.817 -0.032 -0.033
 0.820 -0.026 -0.031
 0.823 -0.020 -0.029
 0.827 -0.013 -0.026
 0.830 -0.007 -0.023
 0.833  0.000 -0.020
 0.837  0.007 -0.016
 0.840  0.013 -0.013
 0.843  0.020 -0.009
 0.847  0.026 -0.005
 0.850  0.032 -0.002
 0.853  0.038  0.002
 0.857  0.043  0.006
 0.860  0.048  0.009
 0.863  0.053  0.013
 0.867  0.057  0.016
 0.870  0.061  0.019
 0.873  0.064  0.022
 0.877  0.067  0.024
 0.880  0.069  0.027
 0.883  0.070  0.029
 0.887  0.071  0.030
 0.890  0.071  0.031
 0.893  0.070  0.032
 0.897  0.069  0.033
 0.900  0.067  0.033
 0.903  0.065  0.033
 0.907  0.062  0.032
 0.910  0.059  0.031
 0.913  0.055  0.030
 0.917  0.050  0.029
 0.920  0.045  0.027
 0.923  0.040  0.025
 0.927  0.034  0.022
 0.930  0.028  0.020
 0.933  0.022  0.017
 0.937  0.015  0.014
 0.940  0.009  0.010
 0.943  0.002  0.007
 0.947 -0.004  0.004
 0.950 -0.011  0.000
 0.953 -0.018 -0.003
 0.957 -0.024 -0.006
 0.960 -0.030 -0.009
 0.963 -0.036 -0.013
 0.967 -0.042 -0.016
 0.970 -0.047 -0.018
 0.973 -0.052 -0.021
 0.977 -0.056 -0.023
 0.980 -0.060 -0.025
 0.983 -0.063 -0.027
 0.987 -0.066 -0.029
 0.990 -0.068 -0.030
 0.993 -0.069 -0.031
 0.997 -0.070 -0.031
 1.000 -0.071 -0.032
 1.003 -0.070 -0.031
 1.007 -0.069 -0.031
 1.010 -0.068 -0.030
 1.013 -0.066 -0.029
 1.017 -0.063 -0.027
 1.020 -0.060 -0.025
 1.023 -0.056 -0.023
 1.027 -0.052 -0.021
 1.030 -0.047 -0.018
 1.033 -0.042 -0.016
 1.037 -0.036 -0.013
 1.040 -0.030 -0.009
 1.043 -0.024 -0.006
 1.047 -0.018 -0.003
 1.050 -0.011  0.000
 1.053 -0.004  0.004
 1.057  0.002  0.007
 1.060  0.009  0.010
 1.063  0.015  0.014
 1.067  0.022  0.017
 1.070  0.028  0.020
 1.073  0.034  0.022
 1.077  0.040  0.025
 1.080  0.045  0.027
 1.083  0.050  0.029
 1.087  0.055  0.030
 1.090  0.059  0.031
 1.093  0.062  0.032
 1.097  0.065  0.033
 1.100  0.067  0.033
 1.103  0.069  0.033
 1.107  0.070  0.032
 1.110  0.071  0.031
 1.113  0.071  0.030
 1.117  0.070  0.029
 1.120  0.069  0.027
 1.123  0.067  0.024
 1.127  0.064  0.022
 1.130  0.061  0.019
 1.133  0.057  0.016
 1.137  0.053  0.013
 1.140  0.048  0.009
 1.143  0.043  0.006
 1.147  0.038  0.002
 1.150  0.032 -0.002
 1.153  0.026 -0.005
 1.157  0.020 -0.009
 1.160  0.013 -0.013
 1.163  0.007 -0.016
 1.167  0.000 -0.020
 1.170 -0.007 -0.023
 1.173 -0.013 -0.026
 1.177 -0.020 -0.029
 1.180 -0.026 -0.031
 1.183 -0.032 -0.033
 1.187 -0.038 -0.035
 1.190 -0.043 -0.037
 1.193 -0.048 -0.038
 1.197 -0.053 -0.038
 1.200 -0.057 -0.039
 1.203 -0.061 -0.038
 1.207 -0.064 -0.038
 1.210 -0.067 -0.037
 1.213 -0.069 -0.035
 1.217 -0.070 -0.033
 1.220 -0.071 -0.031
 1.223 -0.071 -0.028
 1.227 -0.070 -0.025
 1.230 -0.069 -0.022
 1.233 -0.067 -0.018
 1.237 -0.065 -0.014
 1.240 -0.062 -0.010
 1.243 -0.059 -0.005
 1.247 -0.055 -0.001
 1.250 -0.050  0.004
 1.253 -0.045  0.009
 1.257 -0.040  0.014
 1.260 -0.034  0.018
 1.263 -0.028  0.023
 1.267 -0.022  0.027
 1.270 -0.015  0.031
 1.273 -0.009  0.035
 1.277 -0.002  0.039
 1.280  0.004  0.042
 1.283  0.011  0.045
 1.287  0.018  0.048
 1.290  0.024  0.049
 1.293  0.030  0.051
 1.297  0.036  0.052
 1.300  0.042  0.052
 1.303  0.047  0.052
 1.307  0.052  0.051
 1.310  0.056  0.049
 1.313  0.060  0.047
 1.317  0.063  0.044
 1.320  0.066  0.041
 1.323  0.068  0.037
 1.327  0.069  0.033
 1.330  0.070  0.028
 1.333  0.071  0.022
 1.337  0.070  0.016
 1.340  0.069  0.010
 1.343  0.068  0.003
 1.347  0.066 -0.004
 1.350  0.063 -0.011
 1.353  0.060 -0.019
 1.357  0.056 -0.026
 1.360  0.052 -0.034
 1.363  0.047 -0.041
 1.367  0.042 -0.048
 1.370  0.036 -0.055
 1.373  0.030 -0.062
 1.377  0.024 -0.068
 1.380  0.018 -0.074
 1.383  0.011 -0.079
 1.387  0.004 -0.083
 1.390 -0.002 -0.086
 1.393 -0.009 -0.089
 1.397 -0.015 -0.091
 1.400 -0.022 -0.091
 1.403 -0.028 -0.091
 1.407 -0.034 -0.089
 1.410 -0.040 -0.086
 1.413 -0.045 -0.081
 1.417 -0.050 -0.076
 1.420 -0.055 -0.069
 1.423 -0.059 -0.060
 1.427 -0.062 -0.050
 1.430 -0.065 -0.038
 1.433 -0.067 -0.025
 1.437 -0.069 -0.010
 1.440 -0.070  0.006
 1.443 -0.071  0.023
 1.447 -0.071  0.043
 1.450 -0.070  0.063
 1.453 -0.069  0.085
 1.457 -0.067  0.109
 1.460 -0.064  0.133
 1.463 -0.061  0.159
 1.467 -0.057  0.186
 1.470 -0.053  0.214
 1.473 -0.048  0.243
 1.477 -0.043  0.273
 1.480 -0.038  0.304
 1.483 -0.032  0.336
 1.487 -0.026  0.368
 1.490 -0.020  0.401
 1.493 -0.013  0.433
 1.497 -0.007  0.467
 1.500  0.000  0.500
 1.503  0.007  0.533
 1.507  0.013  0.567
 1.510  0.020  0.599
 1.513  0.026  0.632
 1.517  0.032  0.664
 1.520  0.038  0.696
 1.523  0.043  0.727
 1.527  0.048  0.757
 1.530  0.053  0.786
 1.533  0.057  0.814
 1.537  0.061  0.841
 1.540  0.064  0.867
 1.543  0.067  0.891
 1.547  0.069  0.915
 1.550  0.070  0.937
 1.553  0.071  0.957
 1.557  0.071  0.977
 1.560  0.070  0.994
 1.563  0.069  1.010
 1.567  0.067  1.025
 1.570  0.065  1.038
 1.573  0.062  1.050
 1.577  0.059  1.060
 1.580  0.055  1.069
 1.583  0.050  1.076
 1.587  0.045  1.081
 1.590  0.040  1.086
 1.593  0.034  1.089
 1.597  0.028  1.091
 1.600  0.022  1.091
 1.603  0.015  1.091
 1.607  0.009  1.089
 1.610  0.002  1.086
 1.613 -0.004  1.083
 1.617 -0.011  1.079
 1.620 -0.018  1.074
 1.623 -0.024  1.068
 1.627 -0.030  1.062
 1.630 -0.036  1.055
 1.633 -0.042  1.048
 1.637 -0.047  1.041
 1.640 -0.052  1.034
 1.643 -0.056  1.026
 1.647 -0.060  1.019
 1.650 -0.063  1.011
 1.653 -0.066  1.004
 1.657 -0.068  0.997
 1.660 -0.069  0.990
 1.663 -0.070  0.984
 1.667 -0.071  0.978
 1.670 -0.070  0.972
 1.673 -0.069  0.967
 1.677 -0.068  0.963
 1.680 -0.066  0.959
 1.683 -0.063  0.956
 1.687 -0.060  0.953
 1.690 -0.056  0.951
 1.693 -0.052  0.949
 1.697 -0.047  0.948
 1.700 -0.042  0.948
 1.703 -0.036  0.948
 1.707 -0.030  0.949
 1.710 -0.024  0.951
 1.713 -0.018  0.952
 1.717 -0.011  0.955
 1.720 -0.004  0.958
 1.723  0.002  0.961
 1.727  0.009  0.965
 1.730  0.015  0.969
 1.733  0.022  0.973
 1.737  0.028  0.977
 1.740  0.034  0.982
 1.743  0.040  0.986
 1.747  0.045  0.991
 1.750  0.050  0.996
 1.753  0.055  1.001
 1.757  0.059  1.005
 1.760  0.062  1.010
 1.763  0.065  1.014
 1.767  0.067  1.018
 1.770  0.069  1.022
 1.773  0.070  1.025
 1.777  0.071  1.028
 1.780  0.071  1.031
 1.783  0.070  1.033
 1.787  0.069  1.035
 1.790  0.067  1.037
 1.793  0.064  1.038
 1.797  0.061  1.038
 1.800  0.057  1.039
 1.803  0.053  1.038
 1.807  0.048  1.038
 1.810  0.043  1.037
 1.813  0.038  1.035
 1.817  0.032  1.033
 1.820  0.026  1.031
 1.823  0.020  1.029
 1.827  0.013  1.026
 1.830  0.007  1.023
 1.833 -0.000  1.020
 1.837 -0.007  1.016
 1.840 -0.013  1.013
 1.843 -0.020  1.009
 1.847 -0.026  1.005
 1.850 -0.032  1.002
 1.853 -0.038  0.998
 1.857 -0.043  0.994
 1.860 -0.048  0.991
 1.863 -0.053  0.987
 1.867 -0.057  0.984
 1.870 -0.061  0.981
 1.873 -0.064  0.978
 1.877 -0.067  0.976
 1.880 -0.069  0.973
 1.883 -0.070  0.971
 1.887 -0.071  0.970
 1.890 -0.071  0.969
 1.893 -0.070  0.968
 1.897 -0.069  0.967
 1.900 -0.067  0.967
 1.903 -0.065  0.967
 1.907 -0.062  0.968
 1.910 -0.059  0.969
 1.913 -0.055  0.970
 1.917 -0.050  0.971
 1.920 -0.045  0.973
 1.923 -0.040  0.975
 1.927 -0.034  0.978
 1.930 -0.028  0.980
 1.933 -0.022  0.983
 1.937 -0.015  0.986
 1.940 -0.009  0.990
 1.943 -0.002  0.993
 1.947  0.004  0.996
 1.950  0.011  1.000
 1.953  0.018  1.003
 1.957  0.024  1.006
 1.960  0.030  1.009
 1.963  0.036  1.013
 1.967  0.042  1.016
 1.970  0.047  1.018
 1.973  0.052  1.021
 1.977  0.056  1.023
 1.980  0.060  1.025
 1.983  0.063  1.027
 1.987  0.066  1.029
 1.990  0.068  1.030
 1.993  0.069  1.031
 1.997  0.070  1.031
 2.000  0.071  1.032
 2.003  0.070  1.031
 2.007  0.069  1.031
 2.010  0.068  1.030
 2.013  0.066  1.029
 2.017  0.063  1.027
 2.020  0.060  1.025
 2.023  0.056  1.023
 2.027  0.052  1.021
 2.030  0.047  1.018
 2.033  0.042  1.016
 2.037  0.036  1.013
 2.040  0.030  1.009
 2.043  0.024  1.006
 2.047  0.018  1.003
 2.050  0.011  1.000
 2.053  0.004  0.996
 2.057 -0.002  0.993
 2.060 -0.009  0.990
 2.063 -0.015  0.986
 2.067 -0.022  0.983
 2.070 -0.028  0.980
 2.073 -0.034  0.978
 2.077 -0.040  0.975
 2.080 -0.045  0.973
 2.083 -0.050  0.971
 2.087 -0.055  0.970
 2.090 -0.059  0.969
 2.093 -0.062  0.968
 2.097 -0.065  0.967
 2.100 -0.067  0.967
 2.103 -0.069  0.967
 2.107 -0.070  0.968
 2.110 -0.071  0.969
 2.113 -0.071  0.970
 2.117 -0.070  0.971
 2.120 -0.069  0.973
 2.123 -0.067  0.976
 2.127 -0.064  0.978
 2.130 -0.061  0.981
 2.133 -0.057  0.984
 2.137 -0.053  0.987
 2.140 -0.048  0.991
 2.143 -0.043  0.994
 2.147 -0.038  0.998
 2.150 -0.032  1.002
 2.153 -0.026  1.005
 2.157 -0.020  1.009
 2.160 -0.013  1.013
 2.163 -0.007  1.016
 2.167  0.000  1.020
 2.170  0.007  1.023
 2.173  0.013  1.026
 2.177  0.020  1.029
 2.180  0.026  1.031
 2.183  0.032  1.033
 2.187  0.038  1.035
 2.190  0.043  1.037
 2.193  0.048  1.038
 2.197  0.053  1.038
 2.200  0.057  1.039
 2.203  0.061  1.038
 2.207  0.064  1.038
 2.210  0.067  1.037
 2.213  0.069  1.035
 2.217  0.070  1.033
 2.220  0.071  1.031
 2.223  0.071  1.028
 2.227  0.070  1.025
 2.230  0.069  1.022
 2.233  0.067  1.018
 2.237  0.065  1.014
 2.240  0.062  1.010
 2.243  0.059  1.005
 2.247  0.055  1.001
 2.250  0.050  0.996
 2.253  0.045  0.991
 2.257  0.040  0.986
 2.260  0.034  0.982
 2.263  0.028  0.977
 2.267  0.022  0.973
 2.270  0.015  0.969
 2.273  0.009  0.965
 2.277  0.002  0.961
 2.280 -0.004  0.958
 2.283 -0.011  0.955
 2.287 -0.018  0.952
 2.290 -0.024  0.951
 2.293 -0.030  0.949
 2.297 -0.036  0.948
 2.300 -0.042  0.948
 2.303 -0.047  0.948
 2.307 -0.052  0.949
 2.310 -0.056  0.951
 2.313 -0.060  0.953
 2.317 -0.063  0.956
 2.320 -0.066  0.959
 2.323 -0.068  0.963
 2.327 -0.069  0.967
 2.330 -0.070  0.972
 2.333 -0.071  0.978
 2.337 -0.070  0.984
 2.340 -0.069  0.990
 2.343 -0.068  0.997
 2.347 -0.066  1.004
 2.350 -0.063  1.011
 2.353 -0.060  1.019
 2.357 -0.056  1.026
 2.360 -0.052  1.034
 2.363 -0.047  1.041
 2.367 -0.042  1.048
 2.370 -0.036  1.055
 2.373 -0.030  1.062
 2.377 -0.024  1.068
 2.380 -0.018  1.074
 2.383 -0.011  1.079
 2.387 -0.004  1.083
 2.390  0.002  1.086
 2.393  0.009  1.089
 2.397  0.015  1.091
 2.400  0.022  1.091
 2.403  0.028  1.091
 2.407  0.034  1.089
 2.410  0.040  1.086
 2.413  0.045  1.081
 2.417  0.050  1.076
 2.420  0.055  1.069
 2.423  0.059  1.060
 2.427  0.062  1.050
 2.430  0.065  1.038
 2.433  0.067  1.025
 2.437  0.069  1.010
 2.440  0.070  0.994
 2.443  0.071  0.977
 2.447  0.071  0.957
 2.450  0.070  0.937
 2.453  0.069  0.915
 2.457  0.067  0.891
 2.460  0.064  0.867
 2.463  0.061  0.841
 2.467  0.057  0.814
 2.470  0.053  0.786
 2.473  0.048  0.757
 2.477  0.043  0.727
 2.480  0.038  0.696
 2.483  0.032  0.664
 2.487  0.026  0.632
 2.490  0.020  0.599
 2.493  0.013  0.567
 2.497  0.007  0.533
 2.500  0.000  0.500
 2.503 -0.007  0.467
 2.507 -0.013  0.433
 2.510 -0.020  0.401
 2.513 -0.026  0.368
 2.517 -0.032  0.336
 2.520 -0.038  0.304
 2.523 -0.043  0.273
 2.527 -0.048  0.243
 2.530 -0.053  0.214
 2.533 -0.057  0.186
 2.537 -0.061  0.159
 2.540 -0.064  0.133
 2.543 -0.067  0.109
 2.547 -0.069  0.085
 2.550 -0.070  0.063
 2.553 -0.071  0.043
 2.557 -0.071  0.023
 2.560 -0.070  0.006
 2.563 -0.069 -0.010
 2.567 -0.067 -0.025
 2.570 -0.065 -0.038
 2.573 -0.062 -0.050
 2.577 -0.059 -0.060
 2.580 -0.055 -0.069
 2.583 -0.050 -0.076
 2.587 -0.045 -0.081
 2.590 -0.040 -0.086
 2.593 -0.034 -0.089
 2.597 -0.028 -0.091
 2.600 -0.022 -0.091
 2.603 -0.015 -0.091
 2.607 -0.009 -0.089
 2.610 -0.002 -0.086
 2.613  0.004 -0.083
 2.617  0.011 -0.079
 2.620  0.018 -0.074
 2.623  0.024 -0.068
 2.627  0.030 -0.062
 2.630  0.036 -0.055
 2.633  0.042 -0.048
 2.637  0.047 -0.041
 2.640  0.052 -0.034
 2.643  0.056 -0.026
 2.647  0.060 -0.019
 2.650  0.063 -0.011
 2.653  0.066 -0.004
 2.657  0.068  0.003
 2.660  0.069  0.010
 2.663  0.070  0.016
 2.667  0.071  0.022
 2.670  0.070  0.028
 2.673  0.069  0.033
 2.677  0.068  0.037
 2.680  0.066  0.041
 2.683  0.063  0.044
 2.687  0.060  0.047
 2.690  0.056  0.049
 2.693  0.052  0.051
 2.697  0.047  0.052
 2.700  0.042  0.052
 2.703  0.036  0.052
 2.707  0.030  0.051
 2.710  0.024  0.049
 2.713  0.018  0.048
 2.717  0.011  0.045
 2.720  0.004  0.042
 2.723 -0.002  0.039
 2.727 -0.009  0.035
 2.730 -0.015  0.031
 2.733 -0.022  0.027
 2.737 -0.028  0.023
 2.740 -0.034  0.018
 2.743 -0.040  0.014
 2.747 -0.045  0.009
 2.750 -0.050  0.004
 2.753 -0.055 -0.001
 2.757 -0.059 -0.005
 2.760 -0.062 -0.010
 2.763 -0.065 -0.014
 2.767 -0.067 -0.018
 2.770 -0.069 -0.022
 2.773 -0.070 -0.025
 2.777 -0.071 -0.028
 2.780 -0.071 -0.031
 2.783 -0.070 -0.033
 2.787 -0.069 -0.035
 2.790 -0.067 -0.037
 2.793 -0.064 -0.038
 2.797 -0.061 -0.038
 2.800 -0.057 -0.039
 2.803 -0.053 -0.038
 2.807 -0.048 -0.038
 2.810 -0.043 -0.037
 2.813 -0.038 -0.035
 2.817 -0.032 -0.033
 2.820 -0.026 -0.031
 2.823 -0.020 -0.029
 2.827 -0.013 -0.026
 2.830 -0.007 -0.023
 2.833 -0.000 -0.020
 2.837  0.007 -0.016
 2.840  0.013 -0.013
 2.843  0.020 -0.009
 2.847  0.026 -0.005
 2.850  0.032 -0.002
 2.853  0.038  0.002
 2.857  0.043  0.006
 2.860  0.048  0.009
 2.863  0.053  0.013
 2.867  0.057  0.016
 2.870  0.061  0.019
 2.873  0.064  0.022
 2.877  0.067  0.024
 2.880  0.069  0.027
 2.883  0.070  0.029
 2.887  0.071  0.030
 2.890  0.071  0.031
 2.893  0.070  0.032
 2.897  0.069  0.033
 2.900  0.067  0.033
 2.903  0.065  0.033
 2.907  0.062  0.032
 2.910  0.059  0.031
 2.913  0.055  0.030
 2.917  0.050  0.029
 2.920  0.045  0.027
 2.923  0.040  0.025
 2.927  0.034  0.022
 2.930  0.028  0.020
 2.933  0.022  0.017
 2.937  0.015  0.014
 2.940  0.009  0.010
 2.943  0.002  0.007
 2.947 -0.004  0.004
 2.950 -0.011  0.000
 2.953 -0.018 -0.003
 2.957 -0.024 -0.006
 2.960 -0.030 -0.009
 2.963 -0.036 -0.013
 2.967 -0.042 -0.016
 2.970 -0.047 -0.018
 2.973 -0.052 -0.021
 2.977 -0.056 -0.023
 2.980 -0.060 -0.025
 2.983 -0.063 -0.027
 2.987 -0.066 -0.029
 2.990 -0.068 -0.030
 2.993 -0.069 -0.031
 2.997 -0.070 -0.031
 3.000 -0.071 -0.032
