-0.194  0.643
-0.139  0.574
-0.084  0.500
-0.028  0.423
 0.028  0.342
 0.084  0.259
 0.139  0.174
 0.194  0.087
 0.247 -0.000
 0.300 -0.087
 0.351 -0.174
 0.400 -0.259
 0.447 -0.342
 0.493 -0.423
 0.535 -0.500
 0.575 -0.574
 0.613 -0.643
 0.647 -0.707
 0.678 -0.766
 0.706 -0.819
 0.731 -0.866
 0.752 -0.906
 0.769 -0.940
 0.783 -0.966
 0.792 -0.985
 0.798 -0.996
 0.800 -1.000
 0.798 -0.996
 0.792 -0.985
 0.783 -0.966
 0.769 -0.940
 0.752 -0.906
 0.731 -0.866
 0.706 -0.819
 0.678 -0.766
 0.647 -0.707
 0.613 -0.643
 0.575 -0.574
 0.535 -0.500
 0.493 -0.423
 0.447 -0.342
 0.400 -0.259
 0.351 -0.174
 0.300 -0.087
 0.247  0.000
 0.194  0.087
 0.139  0.174
 0.084  0.259
 0.028  0.342
-0.028  0.423
-0.084  0.500
-0.139  0.574
-0.194  0.643
-0.247  0.707
-0.300  0.766
-0.351  0.819
-0.400  0.866
-0.447  0.906
-0.493  0.940
-0.535  0.966
-0.575  0.985
-0.613  0.996
-0.647  1.000
-0.678  0.996
-0.706  0.985
-0.731  0.966
-0.752  0.940
-0.769  0.906
-0.783  0.866
-0.792  0.819
-0.798  0.766
-0.800  0.707
-0.798  0.643
-0.792  0.574
-0.783  0.500
-0.769  0.423
-0.752  0.342
-0.731  0.259
-0.706  0.174
-0.678  0.087
-0.647  0.000
-0.613 -0.087
-0.575 -0.174
-0.535 -0.259
-0.493 -0.342
-0.447 -0.423
-0.400 -0.500
-0.351 -0.574
-0.300 -0.643
-0.247 -0.707
-0.194 -0.766
-0.139 -0.819
-0.084 -0.866
-0.028 -0.906
 0.028 -0.940
 0.084 -0.966
 0.139 -0.985
 0.194 -0.996
 0.247 -1.000
 0.300 -0.996
 0.351 -0.985
 0.400 -0.966
 0.447 -0.940
 0.493 -0.906
 0.535 -0.866
 0.575 -0.819
 0.613 -0.766
 0.647 -0.707
 0.678 -0.643
 0.706 -0.574
 0.731 -0.500
 0.752 -0.423
 0.769 -0.342
 0.783 -0.259
 0.792 -0.174
 0.798 -0.087
 0.800 -0.000
