-0.613 -0.788
-0.566 -0.809
-0.514 -0.829
-0.459 -0.848
-0.400 -0.866
-0.338 -0.883
-0.274 -0.899
-0.207 -0.914
-0.139 -0.927
-0.070 -0.940
 0.000 -0.951
 0.070 -0.961
 0.139 -0.970
 0.207 -0.978
 0.274 -0.985
 0.338 -0.990
 0.400 -0.995
 0.459 -0.998
 0.514 -0.999
 0.566 -1.000
 0.613 -0.999
 0.655 -0.998
 0.693 -0.995
 0.725 -0.990
 0.752 -0.985
 0.773 -0.978
 0.788 -0.970
 0.797 -0.961
 0.800 -0.951
 0.797 -0.940
 0.788 -0.927
 0.773 -0.914
 0.752 -0.899
 0.725 -0.883
 0.693 -0.866
 0.655 -0.848
 0.613 -0.829
 0.566 -0.809
 0.514 -0.788
 0.459 -0.766
 0.400 -0.743
 0.338 -0.719
 0.274 -0.695
 0.207 -0.669
 0.139 -0.643
 0.070 -0.616
 0.000 -0.588
-0.070 -0.559
-0.139 -0.530
-0.207 -0.500
-0.274 -0.469
-0.338 -0.438
-0.400 -0.407
-0.459 -0.375
-0.514 -0.342
-0.566 -0.309
-0.613 -0.276
-0.655 -0.242
-0.693 -0.208
-0.725 -0.174
-0.752 -0.139
-0.773 -0.105
-0.788 -0.070
-0.797 -0.035
-0.800 -0.000
-0.797  0.035
-0.788  0.070
-0.773  0.105
-0.752  0.139
-0.725  0.174
-0.693  0.208
-0.655  0.242
-0.613  0.276
-0.566  0.309
-0.514  0.342
-0.459  0.375
-0.400  0.407
-0.338  0.438
-0.274  0.469
-0.207  0.500
-0.139  0.530
-0.070  0.559
-0.000  0.588
 0.070  0.616
 0.139  0.643
 0.207  0.669
 0.274  0.695
 0.338  0.719
 0.400  0.743
 0.459  0.766
 0.514  0.788
 0.566  0.809
 0.613  0.829
 0.655  0.848
 0.693  0.866
 0.725  0.883
 0.752  0.899
 0.773  0.914
 0.788  0.927
 0.797  0.940
 0.800  0.951
 0.797  0.961
 0.788  0.970
 0.773  0.978
 0.752  0.985
 0.725  0.990
 0.693  0.995
 0.655  0.998
 0.613  0.999
 0.566  1.000
 0.514  0.999
 0.459  0.998
 0.400  0.995
 0.338  0.990
 0.274  0.985
 0.207  0.978
 0.139  0.970
 0.070  0.961
 0.000  0.951
-0.070  0.940
-0.139  0.927
-0.207  0.914
-0.274  0.899
-0.338  0.883
-0.400  0.866
-0.459  0.848
-0.514  0.829
-0.566  0.809
-0.613  0.788
-0.655  0.766
-0.693  0.743
-0.725  0.719
-0.752  0.695
-0.773  0.669
-0.788  0.643
-0.797  0.616
-0.800  0.588
-0.797  0.559
-0.788  0.530
-0.773  0.500
-0.752  0.469
-0.725  0.438
-0.693  0.407
-0.655  0.375
-0.613  0.342
-0.566  0.309
-0.514  0.276
-0.459  0.242
-0.400  0.208
-0.338  0.174
-0.274  0.139
-0.207  0.105
-0.139  0.070
-0.070  0.035
-0.000  0.000
 0.070 -0.035
 0.139 -0.070
 0.207 -0.105
 0.274 -0.139
 0.338 -0.174
 0.400 -0.208
 0.459 -0.242
 0.514 -0.276
 0.566 -0.309
 0.613 -0.342
 0.655 -0.375
 0.693 -0.407
 0.725 -0.438
 0.752 -0.469
 0.773 -0.500
 0.788 -0.530
 0.797 -0.559
 0.800 -0.588
 0.797 -0.616
 0.788 -0.643
 0.773 -0.669
 0.752 -0.695
 0.725 -0.719
 0.693 -0.743
 0.655 -0.766
 0.613 -0.788
 0.566 -0.809
 0.514 -0.829
 0.459 -0.848
 0.400 -0.866
 0.338 -0.883
 0.274 -0.899
 0.207 -0.914
 0.139 -0.927
 0.070 -0.940
-0.000 -0.951
-0.070 -0.961
-0.139 -0.970
-0.207 -0.978
-0.274 -0.985
-0.338 -0.990
-0.400 -0.995
-0.459 -0.998
-0.514 -0.999
-0.566 -1.000
-0.613 -0.999
-0.655 -0.998
-0.693 -0.995
-0.725 -0.990
-0.752 -0.985
-0.773 -0.978
-0.788 -0.970
-0.797 -0.961
-0.800 -0.951
-0.797 -0.940
-0.788 -0.927
-0.773 -0.914
-0.752 -0.899
-0.725 -0.883
-0.693 -0.866
-0.655 -0.848
-0.613 -0.829
-0.566 -0.809
-0.514 -0.788
-0.459 -0.766
-0.400 -0.743
-0.338 -0.719
-0.274 -0.695
-0.207 -0.669
-0.139 -0.643
-0.070 -0.616
 0.000 -0.588
 0.070 -0.559
 0.139 -0.530
 0.207 -0.500
 0.274 -0.469
 0.338 -0.438
 0.400 -0.407
 0.459 -0.375
 0.514 -0.342
 0.566 -0.309
 0.613 -0.276
 0.655 -0.242
 0.693 -0.208
 0.725 -0.174
 0.752 -0.139
 0.773 -0.105
 0.788 -0.070
 0.797 -0.035
 0.800 -0.000
